State,River,Month,Day,Year,Status,TL,Weight,Age,Lat,Long,TimeSinceEstab,StreamOrder,Waterbody
GA,Altamaha,NA,NA,2000,introduced,185,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,122,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,135,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,139,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,140,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,144,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,144,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,145,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,152,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,152,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,152,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,153,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,155,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,155,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,161,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,162,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,162,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,164,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,166,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,166,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,168,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,168,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,170,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,170,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,170,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,171,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,172,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,173,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,174,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,175,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,181,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,182,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,189,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,190,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,192,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,200,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,201,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,202,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,204,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,206,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,206,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,212,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,216,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,221,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,231,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,124,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,137,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,142,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,142,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,142,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,143,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,144,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,144,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,147,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,149,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,151,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,151,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,152,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,153,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,154,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,155,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,157,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,157,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,159,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,160,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,160,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,163,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,164,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,164,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,168,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,168,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,169,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,172,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,173,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,173,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,175,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,175,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,178,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,178,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,180,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,181,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,183,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,184,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,185,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,186,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,193,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,203,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,203,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,205,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,213,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,216,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,218,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,218,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,228,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,231,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,232,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,232,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,251,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,254,NA,1,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,220,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,255,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,266,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,205,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,206,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,211,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,217,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,217,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,221,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,240,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,243,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,255,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,263,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,272,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,273,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,275,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,276,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,277,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,285,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,293,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,293,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,294,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,295,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,298,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,298,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,299,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,300,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,303,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,304,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,324,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,335,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,336,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,337,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,340,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,344,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,351,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,357,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,358,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,360,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,366,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,371,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,381,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,432,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,197,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,221,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,237,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,238,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,244,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,271,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,275,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,277,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,279,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,281,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,291,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,295,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,296,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,297,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,298,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,309,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,310,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,310,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,311,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,322,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,330,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,335,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,351,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,399,NA,2,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,394,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,221,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,266,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,314,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,325,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,331,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,332,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,339,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,352,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,353,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,361,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,367,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,372,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,378,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,390,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,423,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,430,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,440,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,443,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,448,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,468,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,515,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,283,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,303,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,308,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,313,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,321,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,325,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,345,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,360,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,374,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,385,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,385,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,411,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,416,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,420,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,440,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,442,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,455,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,456,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,458,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,468,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,471,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,486,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,505,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,525,NA,3,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,319,NA,4,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,396,NA,4,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,441,NA,4,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,451,NA,4,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,486,NA,4,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,502,NA,4,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,505,NA,4,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,509,NA,4,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,513,NA,4,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,517,NA,4,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,519,NA,4,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,522,NA,4,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,547,NA,4,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,595,NA,4,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,677,NA,4,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,314,NA,4,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,504,NA,4,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,528,NA,4,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,551,NA,4,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,561,NA,4,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,572,NA,4,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,585,NA,4,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,606,NA,4,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,607,NA,5,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,613,NA,5,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,648,NA,5,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,710,NA,5,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,717,NA,5,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,840,NA,5,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,566,NA,5,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,683,NA,5,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,600,NA,6,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,645,NA,6,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,760,NA,6,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,825,NA,6,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,596,NA,6,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,606,NA,6,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,608,NA,6,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,798,NA,7,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,838,NA,7,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,853,NA,7,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,678,NA,8,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,832,NA,8,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,840,NA,9,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,853,NA,9,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,739,NA,10,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,617,NA,11,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,1001,NA,13,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,1266,NA,15,31.957443,-82.537974,20,7,River
GA,Altamaha,NA,NA,2000,introduced,668,NA,16,31.957443,-82.537974,20,7,River
FL,Apalachicola,NA,NA,2005,introduced,390,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,470,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,470,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,490,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,490,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,490,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,490,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,510,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,510,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,510,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,510,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,510,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,560,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,560,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,560,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,560,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,560,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,560,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,550,NA,4,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,550,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,550,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,550,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,550,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,550,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,550,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,570,NA,4,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,570,NA,4,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,570,NA,4,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,570,NA,4,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,570,NA,4,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,570,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,570,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,570,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,570,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,590,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,590,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,590,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,590,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,590,NA,3,30.130728,-85.143312,23,8,River
FL,Apalachicola,NA,NA,2005,introduced,590,NA,3,30.130728,-85.143312,23,8,River
